"Pregunta","Dificultad","Discriminación"
"EAES301679",1.49992370447927,0.678964767888484
"EAES301639",1.51856379602685,0.678964767888484
"EAES301671",1.57483900621371,0.678964767888484
"EAES302364",1.61265976090038,0.678964767888484
"EAES302214",1.66987748583643,0.678964767888484
"EAES301600",1.66991664259643,0.678964767888484
"EAES301616",1.70853976120683,0.678964767888484
"EAES301658",1.99416743179298,0.678964767888484
"EAES302179",2.01542793925179,0.678964767888484
"EAES301699",2.0582752150566,0.678964767888484
"EAES301644",2.23807223555049,0.678964767888484
"EAES301801",2.30915452087701,0.678964767888484
"EAES301628",2.3566422092392,0.678964767888484
"EAES301581",2.7496010551438,0.678964767888484
"EAES302205",2.95804338384519,0.678964767888484
"EAES302167",3.3697003468633,0.678964767888484
"EAES301666",3.44737271896275,0.678964767888484
"EAES301804",3.93949563046034,0.678964767888484
"EAES302213",-2.38758222230633,0.779471805413858
"EAES302363",-1.19599640638574,0.779471805413858
"EAES301588",-0.598017690787499,0.779471805413858
"EAES301638",-0.488508747459926,0.779471805413858
"EAES302156",-0.128076727384785,0.779471805413858
"EAES301657",0.318735884240872,0.779471805413858
"EAES301709",0.464578908004381,0.779471805413858
"EAES301986",0.531546966443276,0.779471805413858
"EAES301803",0.639552922436695,0.779471805413858
"EAES301808",0.846320450594896,0.779471805413858
"EAES302204",1.23969089480318,0.779471805413858
"EAES301671",1.41148411478387,0.779471805413858
"EAES301678",1.50908589049048,0.779471805413858
"EAES302216",1.52523796974851,0.779471805413858
"EAES301643",1.59252810464386,0.779471805413858
"EAES302198",1.64326977264136,0.779471805413858
"EAES302178",1.76660250619614,0.779471805413858
"EAES301665",1.85736707399059,0.779471805413858
"EAES301599",1.9148837183834,0.779471805413858
"EAES301800",2.07158634337488,0.779471805413858
"EAES301615",2.13309012413476,0.779471805413858
"EAES301582",2.5183806051846,0.779471805413858
"EAES301627",3.09454382091327,0.779471805413858
"EAES301648",3.12854742618505,0.779471805413858
"EAES302166",3.60378418574818,0.779471805413858
"EAES301691",15.7227092008634,0.779471805413858
"EAES301698",15.7227092008635,0.779471805413858
"EAES301626",0.771532990389832,0.982640788204134
"EAES301671",0.780471145954306,0.982640788204134
"EAES301677",0.937855224076472,0.982640788204134
"EAES301985",0.994803072313092,0.982640788204134
"EAES301583",0.995183234255913,0.982640788204134
"EAES302177",1.16797605575305,0.982640788204134
"EAES302362",1.23005357459363,0.982640788204134
"EAES301708",1.41884027332185,0.982640788204134
"EAES301642",1.41958666572523,0.982640788204134
"EAES301664",1.55487388021254,0.982640788204134
"EAES301612",1.62632342650625,0.982640788204134
"EAES301598",1.69804529220179,0.982640788204134
"EAES301637",1.69968585631143,0.982640788204134
"EAES301802",1.85106385354738,0.982640788204134
"EAES301807",1.85274450615787,0.982640788204134
"EAES301656",1.93460003305651,0.982640788204134
"EAES302197",2.02022377636637,0.982640788204134
"EAES302212",2.02022377636637,0.982640788204134
"EAES302215",2.02157332385435,0.982640788204134
"EAES301610",2.11579720161514,0.982640788204134
"EAES302203",2.30325668598068,0.982640788204134
"EAES301799",2.53313352724242,0.982640788204134
"EAES301589",2.65957354607843,0.982640788204134
"EAES301647",2.66060696203616,0.982640788204134
"EAES301614",3.896894495219,0.982640788204134
"EAES301690",27.035381437916,0.982640788204134
"EAES301697",27.035381437916,0.982640788204134
"EAES301590",-1.47441518332946,0.846871889456986
"EAES301689",-0.27212882085955,0.846871889456986
"EAES302211",-0.0297158978864397,0.846871889456986
"EAES301984",-0.00298200439339038,0.846871889456986
"EAES301611",0.236848881111815,0.846871889456986
"EAES302196",0.384110473545374,0.846871889456986
"EAES301677",0.532879234918113,0.846871889456986
"EAES301688",0.656023648738608,0.846871889456986
"EAES301613",0.683633583107679,0.846871889456986
"EAES301673",0.967799121437912,0.846871889456986
"EAES301710",1.08611252375451,0.846871889456986
"EAES301636",1.1012651198013,0.846871889456986
"EAES302202",1.19253587060166,0.846871889456986
"EAES301655",1.36700155020355,0.846871889456986
"EAES301597",1.38321139450583,0.846871889456986
"EAES301609",1.3834022790138,0.846871889456986
"EAES302362",1.60342497984163,0.846871889456986
"EAES301663",1.639825607778,0.846871889456986
"EAES302176",1.76780204511418,0.846871889456986
"EAES301798",1.88412848284349,0.846871889456986
"EAES301625",1.9239115599495,0.846871889456986
"EAES301807",1.92401685117329,0.846871889456986
"EAES301802",1.98595553183515,0.846871889456986
"EAES301641",2.02747280051299,0.846871889456986
"EAES301584",2.22714117292069,0.846871889456986
"EAES301646",2.64378554595453,0.846871889456986
"EAES301696",11.4342444074646,0.846871889456986
