"Pregunta","Dificultad","Discriminación"
"EAES302091",-0.227828652574206,0.77240410754907
"EAES301847",-0.0311901768653618,0.77240410754907
"EAES301828",0.178811420167743,0.77240410754907
"EAES301722",0.432814660194495,0.77240410754907
"EAES301815",0.533131471152833,0.77240410754907
"EAES302048",0.576175899899123,0.77240410754907
"EAES301738",1.00846351780172,0.77240410754907
"EAES302081",1.6635312789855,0.77240410754907
"EAES301838",1.66353762293549,0.77240410754907
"EAES302096",2.08274495154713,0.77240410754907
"EAES302058",3.57011346025588,0.77240410754907
"EAES302074",-1.79218624891874,0.81859899859283
"EAES301846",-1.30663260224433,0.81859899859283
"EAES301837",-1.27573624675313,0.81859899859283
"EAES302080",-0.711521097375274,0.81859899859283
"EAES301721",-0.685504943018834,0.81859899859283
"EAES301751",-0.357986500079271,0.81859899859283
"EAES301826",0.237143463054192,0.81859899859283
"EAES302057",0.382642564125368,0.81859899859283
"EAES301901",0.718591244751036,0.81859899859283
"EAES301737",1.03220945534694,0.81859899859283
"EAES302039",1.26852846674638,0.81859899859283
"EAES302090",1.28262497910958,0.81859899859283
"EAES302095",2.1483750638492,0.81859899859283
"EAES301877",2.189005516612,0.81859899859283
"EAES301814",2.64287197301677,0.81859899859283
"EAES302038",-1.58510653514592,0.947460286250926
"EAES301824",-1.1551898658384,0.947460286250926
"EAES301848",-0.820271024668386,0.947460286250926
"EAES302056",-0.715114220136619,0.947460286250926
"EAES302079",-0.689289784480842,0.947460286250926
"EAES301860",-0.638367469471341,0.947460286250926
"EAES302073",-0.462677512440989,0.947460286250926
"EAES301720",-0.377119284700267,0.947460286250926
"EAES301750",0.0637746023026408,0.947460286250926
"EAES301836",0.0994539807496316,0.947460286250926
"EAES302047",0.170242707715729,0.947460286250926
"EAES301900",0.383434378603587,0.947460286250926
"EAES301736",0.686968464591802,0.947460286250926
"EAES302094",0.73702551811651,0.947460286250926
"EAES302089",1.22940139603897,0.947460286250926
"EAES301911",-2.10266566197644,0.967835979404397
"EAES301719",-1.82580126987637,0.967835979404397
"EAES302072",-0.868764196256152,0.967835979404397
"EAES301845",-0.818439476054983,0.967835979404397
"EAES301899",-0.793431793321028,0.967835979404397
"EAES302037",-0.707194754072223,0.967835979404397
"EAES301835",-0.598303160980183,0.967835979404397
"EAES302088",0.455746535776529,0.967835979404397
"EAES301749",0.45575193672639,0.967835979404397
"EAES302055",0.61685023574503,0.967835979404397
"EAES301735",0.698902447344586,0.967835979404397
"EAES302045",0.941306572714806,0.967835979404397
"EAES301859",1.48395631319942,0.967835979404397
"EAES301891",1.49905925119295,0.967835979404397
"EAES301822",2.06680161237426,0.967835979404397
"EAES302086",-0.982045198577105,0.63111196369111
"EAES301910",-0.533123674370179,0.63111196369111
"EAES301851",-0.460252566588411,0.63111196369111
"EAES301898",-0.315705467719996,0.63111196369111
"EAES302071",-0.243876502940774,0.63111196369111
"EAES301734",-0.1008258344558,0.63111196369111
"EAES302036",0.399775662726593,0.63111196369111
"EAES301890",0.765492602569688,0.63111196369111
"EAES301718",0.915622867068918,0.63111196369111
"EAES301834",1.30676191680888,0.63111196369111
"EAES301904",1.4716208735924,0.63111196369111
"EAES301820",1.55645771691956,0.63111196369111
"EAES302043",1.73098551453666,0.63111196369111
"EAES301858",2.41871602232017,0.63111196369111
"EAES302045",2.89652754462514,0.63111196369111
"EAES301851",-1.10299604702823,0.888168255184437
"EAES301884",-0.665655447902668,0.888168255184437
"EAES301857",-0.407848940566196,0.888168255184437
